benchmark,section,cohort_model_path,cell,model,primitive,budget_tokens,depth,task,condition,run,rerun_priority,rerun_reason,summary_marker_errors,summary_failure_lower_bound,trajectory,error_response_details
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,scikit-learn__scikit-learn-14983,structured-summarize,run_2,priority,agentlog_summary_failure,0,3,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/scikit-learn__scikit-learn-14983/structured-summarize/run_2/trajectory.json,details/03952.txt
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,scikit-learn__scikit-learn-14983,structured-summarize,run_3,priority,agentlog_summary_failure,0,3,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/scikit-learn__scikit-learn-14983/structured-summarize/run_3/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,scikit-learn__scikit-learn-25102,structured-summarize,run_1,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/scikit-learn__scikit-learn-25102/structured-summarize/run_1/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,scikit-learn__scikit-learn-25102,structured-summarize,run_2,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/scikit-learn__scikit-learn-25102/structured-summarize/run_2/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,scikit-learn__scikit-learn-25102,structured-summarize,run_3,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/scikit-learn__scikit-learn-25102/structured-summarize/run_3/trajectory.json,details/03955.txt
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,scikit-learn__scikit-learn-25232,structured-summarize,run_1,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/scikit-learn__scikit-learn-25232/structured-summarize/run_1/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,scikit-learn__scikit-learn-25232,structured-summarize,run_2,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/scikit-learn__scikit-learn-25232/structured-summarize/run_2/trajectory.json,details/03956.txt
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,scikit-learn__scikit-learn-25747,structured-summarize,run_1,priority,agentlog_summary_failure,0,4,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/scikit-learn__scikit-learn-25747/structured-summarize/run_1/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,scikit-learn__scikit-learn-25747,structured-summarize,run_2,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/scikit-learn__scikit-learn-25747/structured-summarize/run_2/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,scikit-learn__scikit-learn-25747,structured-summarize,run_3,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/scikit-learn__scikit-learn-25747/structured-summarize/run_3/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,scikit-learn__scikit-learn-25931,structured-summarize,run_1,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/scikit-learn__scikit-learn-25931/structured-summarize/run_1/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,scikit-learn__scikit-learn-25931,structured-summarize,run_2,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/scikit-learn__scikit-learn-25931/structured-summarize/run_2/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,scikit-learn__scikit-learn-25931,structured-summarize,run_3,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/scikit-learn__scikit-learn-25931/structured-summarize/run_3/trajectory.json,details/03958.txt
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,scikit-learn__scikit-learn-25973,structured-summarize,run_1,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/scikit-learn__scikit-learn-25973/structured-summarize/run_1/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,scikit-learn__scikit-learn-25973,structured-summarize,run_2,priority,agentlog_summary_failure,0,3,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/scikit-learn__scikit-learn-25973/structured-summarize/run_2/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,scikit-learn__scikit-learn-25973,structured-summarize,run_3,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/scikit-learn__scikit-learn-25973/structured-summarize/run_3/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,scikit-learn__scikit-learn-26194,structured-summarize,run_1,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/scikit-learn__scikit-learn-26194/structured-summarize/run_1/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,scikit-learn__scikit-learn-26194,structured-summarize,run_2,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/scikit-learn__scikit-learn-26194/structured-summarize/run_2/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,scikit-learn__scikit-learn-26323,structured-summarize,run_1,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/scikit-learn__scikit-learn-26323/structured-summarize/run_1/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,scikit-learn__scikit-learn-26323,structured-summarize,run_2,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/scikit-learn__scikit-learn-26323/structured-summarize/run_2/trajectory.json,details/03960.txt
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,scikit-learn__scikit-learn-26323,structured-summarize,run_3,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/scikit-learn__scikit-learn-26323/structured-summarize/run_3/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,scikit-learn__scikit-learn-9288,structured-summarize,run_1,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/scikit-learn__scikit-learn-9288/structured-summarize/run_1/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,scikit-learn__scikit-learn-9288,structured-summarize,run_2,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/scikit-learn__scikit-learn-9288/structured-summarize/run_2/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,scikit-learn__scikit-learn-9288,structured-summarize,run_3,priority,agentlog_summary_failure,0,28,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/scikit-learn__scikit-learn-9288/structured-summarize/run_3/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-11618,structured-summarize,run_2,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-11618/structured-summarize/run_2/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-11618,structured-summarize,run_3,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-11618/structured-summarize/run_3/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-12419,structured-summarize,run_3,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-12419/structured-summarize/run_3/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-12489,structured-summarize,run_1,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-12489/structured-summarize/run_1/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-12489,structured-summarize,run_2,priority,agentlog_summary_failure,0,3,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-12489/structured-summarize/run_2/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-12489,structured-summarize,run_3,priority,agentlog_summary_failure,0,3,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-12489/structured-summarize/run_3/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-13031,structured-summarize,run_2,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-13031/structured-summarize/run_2/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-13091,structured-summarize,run_1,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-13091/structured-summarize/run_1/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-13091,structured-summarize,run_2,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-13091/structured-summarize/run_2/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-13091,structured-summarize,run_3,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-13091/structured-summarize/run_3/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-13372,structured-summarize,run_1,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-13372/structured-summarize/run_1/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-13647,structured-summarize,run_1,priority,agentlog_summary_failure,0,3,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-13647/structured-summarize/run_1/trajectory.json,details/03964.txt
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-13647,structured-summarize,run_2,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-13647/structured-summarize/run_2/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-13647,structured-summarize,run_3,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-13647/structured-summarize/run_3/trajectory.json,details/03965.txt
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-13757,structured-summarize,run_1,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-13757/structured-summarize/run_1/trajectory.json,details/03966.txt
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-13757,structured-summarize,run_2,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-13757/structured-summarize/run_2/trajectory.json,details/03967.txt
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-13798,structured-summarize,run_1,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-13798/structured-summarize/run_1/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-13798,structured-summarize,run_2,priority,agentlog_summary_failure,0,3,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-13798/structured-summarize/run_2/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-13878,structured-summarize,run_1,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-13878/structured-summarize/run_1/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-13878,structured-summarize,run_3,priority,agentlog_summary_failure,0,7,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-13878/structured-summarize/run_3/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-14248,structured-summarize,run_1,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-14248/structured-summarize/run_1/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-14531,structured-summarize,run_3,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-14531/structured-summarize/run_3/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-14711,structured-summarize,run_1,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-14711/structured-summarize/run_1/trajectory.json,details/03970.txt
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-14711,structured-summarize,run_2,priority,agentlog_summary_failure,0,4,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-14711/structured-summarize/run_2/trajectory.json,details/03971.txt
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-14711,structured-summarize,run_3,priority,agentlog_summary_failure,0,10,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-14711/structured-summarize/run_3/trajectory.json,details/03972.txt
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-15345,structured-summarize,run_1,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-15345/structured-summarize/run_1/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-15345,structured-summarize,run_2,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-15345/structured-summarize/run_2/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-15345,structured-summarize,run_3,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-15345/structured-summarize/run_3/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-15349,structured-summarize,run_2,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-15349/structured-summarize/run_2/trajectory.json,details/03976.txt
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-15875,structured-summarize,run_1,priority,agentlog_summary_failure,0,3,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-15875/structured-summarize/run_1/trajectory.json,details/03977.txt
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-15875,structured-summarize,run_2,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-15875/structured-summarize/run_2/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-16450,structured-summarize,run_1,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-16450/structured-summarize/run_1/trajectory.json,details/03978.txt
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-16450,structured-summarize,run_2,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-16450/structured-summarize/run_2/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-16450,structured-summarize,run_3,priority,agentlog_summary_failure,0,5,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-16450/structured-summarize/run_3/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-17630,structured-summarize,run_1,priority,agentlog_summary_failure,0,3,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-17630/structured-summarize/run_1/trajectory.json,details/03979.txt
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-17630,structured-summarize,run_2,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-17630/structured-summarize/run_2/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-17630,structured-summarize,run_3,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-17630/structured-summarize/run_3/trajectory.json,details/03980.txt
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-18189,structured-summarize,run_1,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-18189/structured-summarize/run_1/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-18189,structured-summarize,run_2,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-18189/structured-summarize/run_2/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-18189,structured-summarize,run_3,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-18189/structured-summarize/run_3/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-18199,structured-summarize,run_3,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-18199/structured-summarize/run_3/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-18211,structured-summarize,run_1,priority,agentlog_summary_failure,0,3,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-18211/structured-summarize/run_1/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-18211,structured-summarize,run_2,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-18211/structured-summarize/run_2/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-18211,structured-summarize,run_3,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-18211/structured-summarize/run_3/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-19040,structured-summarize,run_1,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-19040/structured-summarize/run_1/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-19040,structured-summarize,run_2,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-19040/structured-summarize/run_2/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-19040,structured-summarize,run_3,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-19040/structured-summarize/run_3/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-20438,structured-summarize,run_1,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-20438/structured-summarize/run_1/trajectory.json,
swebench,main,devstral24b,d05__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.5,sympy__sympy-20438,structured-summarize,run_3,priority,agentlog_summary_failure,0,3,/home/ak58925/agentCtx/ICLR_results/swebench/main/devstral24b/d05__b21k__ss/sympy__sympy-20438/structured-summarize/run_3/trajectory.json,
