cell	key	task	condition	run	started_at_CDT	source_run_dir	source_job_dir
di__b4k__otrc-tr	extract-moves-from-video__otrc-tr__r3	extract-moves-from-video	otrc-tr	3	2026-09-05T20:30:23.615593-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/extract-moves-from-video/otrc-tr/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r3-1788656756753
di__b4k__otrc-tr	fibonacci-server__otrc-tr__r3	fibonacci-server	otrc-tr	3	2026-09-05T20:13:39.846623-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/fibonacci-server/otrc-tr/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r3-1788656756753
di__b4k__otrc-tr	fix-git__otrc-tr__r3	fix-git	otrc-tr	3	2026-09-05T20:36:48.942050-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/fix-git/otrc-tr/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r3-1788656756753
di__b4k__otrc-tr	fix-pandas-version__otrc-tr__r3	fix-pandas-version	otrc-tr	3	2026-09-05T20:24:19.679383-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/fix-pandas-version/otrc-tr/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r3-1788656756753
di__b4k__otrc-tr	fix-permissions__otrc-tr__r3	fix-permissions	otrc-tr	3	2026-09-05T20:11:32.803302-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/fix-permissions/otrc-tr/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r3-1788656756753
di__b4k__otrc-tr	git-workflow-hack__otrc-tr__r3	git-workflow-hack	otrc-tr	3	2026-09-05T20:33:38.877479-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/git-workflow-hack/otrc-tr/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r3-1788656756753
di__b4k__otrc-tr	gpt2-codegolf__otrc-tr__r3	gpt2-codegolf	otrc-tr	3	2026-09-05T20:18:21.450527-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/gpt2-codegolf/otrc-tr/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r3-1788656756753
di__b4k__otrc-tr	heterogeneous-dates__otrc-tr__r3	heterogeneous-dates	otrc-tr	3	2026-09-05T20:52:41.426930-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/heterogeneous-dates/otrc-tr/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r3-1788656756753
di__b4k__otrc-tr	hf-model-inference__otrc-tr__r3	hf-model-inference	otrc-tr	3	2026-09-05T20:20:13.998468-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/hf-model-inference/otrc-tr/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r3-1788656756753
di__b4k__otrc-tr	incompatible-python-fasttext__otrc-tr__r3	incompatible-python-fasttext	otrc-tr	3	2026-09-05T20:05:58.246985-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/incompatible-python-fasttext/otrc-tr/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r3-1788656756753
di__b4k__otrc-tr	intrusion-detection__otrc-tr__r3	intrusion-detection	otrc-tr	3	2026-09-05T20:32:12.050311-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/intrusion-detection/otrc-tr/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r3-1788656756753
di__b4k__otrc-tr	modernize-fortran-build__otrc-tr__r3	modernize-fortran-build	otrc-tr	3	2026-09-05T20:28:58.913151-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/modernize-fortran-build/otrc-tr/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r3-1788656756753
di__b4k__otrc-tr	new-encrypt-command__otrc-tr__r3	new-encrypt-command	otrc-tr	3	2026-09-05T20:31:31.711705-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/new-encrypt-command/otrc-tr/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r3-1788656756753
di__b4k__otrc-tr	password-recovery__otrc-tr__r3	password-recovery	otrc-tr	3	2026-09-05T20:38:39.327160-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/password-recovery/otrc-tr/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r3-1788656756753
di__b4k__otrc-tr	path-tracing-reverse__otrc-tr__r3	path-tracing-reverse	otrc-tr	3	2026-09-05T20:07:07.582937-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/path-tracing-reverse/otrc-tr/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r3-1788656756753
di__b4k__otrc-tr	processing-pipeline__otrc-tr__r3	processing-pipeline	otrc-tr	3	2026-09-05T20:28:57.047284-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/processing-pipeline/otrc-tr/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r3-1788656756753
di__b4k__otrc-tr	prove-plus-comm__otrc-tr__r3	prove-plus-comm	otrc-tr	3	2026-09-05T20:05:58.251321-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/prove-plus-comm/otrc-tr/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r3-1788656756753
di__b4k__otrc-tr	pytorch-model-cli.hard__otrc-tr__r3	pytorch-model-cli.hard	otrc-tr	3	2026-09-05T20:11:18.225690-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/pytorch-model-cli.hard/otrc-tr/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r3-1788656756753
di__b4k__otrc-tr	qemu-alpine-ssh__otrc-tr__r3	qemu-alpine-ssh	otrc-tr	3	2026-09-05T20:18:31.041037-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/qemu-alpine-ssh/otrc-tr/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r3-1788656756753
di__b4k__otrc-tr	qemu-startup__otrc-tr__r3	qemu-startup	otrc-tr	3	2026-09-05T20:43:05.335094-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/qemu-startup/otrc-tr/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r3-1788656756753
di__b4k__otrc-tr	raman-fitting.easy__otrc-tr__r3	raman-fitting.easy	otrc-tr	3	2026-09-05T20:05:58.242742-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/raman-fitting.easy/otrc-tr/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r3-1788656756753
di__b4k__otrc-tr	sanitize-git-repo__otrc-tr__r3	sanitize-git-repo	otrc-tr	3	2026-09-05T20:24:50.351944-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/sanitize-git-repo/otrc-tr/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r3-1788656756753
di__b4k__otrc-tr	sanitize-git-repo.hard__otrc-tr__r3	sanitize-git-repo.hard	otrc-tr	3	2026-09-05T20:44:40.697384-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/sanitize-git-repo.hard/otrc-tr/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r3-1788656756753
di__b4k__otrc-tr	solana-data__otrc-tr__r3	solana-data	otrc-tr	3	2026-09-05T20:12:07.644464-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/solana-data/otrc-tr/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r3-1788656756753
di__b4k__otrc-tr	sqlite-with-gcov__otrc-tr__r3	sqlite-with-gcov	otrc-tr	3	2026-09-05T20:12:26.728844-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/sqlite-with-gcov/otrc-tr/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r3-1788656756753
di__b4k__otrc-tr	super-benchmark-upet__otrc-tr__r3	super-benchmark-upet	otrc-tr	3	2026-09-05T20:30:25.590096-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/super-benchmark-upet/otrc-tr/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r3-1788656756753
di__b4k__otrc-tr	swe-bench-astropy-2__otrc-tr__r3	swe-bench-astropy-2	otrc-tr	3	2026-09-05T20:39:21.600233-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/swe-bench-astropy-2/otrc-tr/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r3-1788656756753
di__b4k__otrc-tr	swe-bench-fsspec__otrc-tr__r3	swe-bench-fsspec	otrc-tr	3	2026-09-05T20:26:39.232465-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/swe-bench-fsspec/otrc-tr/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r3-1788656756753
di__b4k__otrc-tr	tmux-advanced-workflow__otrc-tr__r3	tmux-advanced-workflow	otrc-tr	3	2026-09-05T20:05:58.199374-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/tmux-advanced-workflow/otrc-tr/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r3-1788656756753
di__b4k__otrc-tr	write-compressor__otrc-tr__r3	write-compressor	otrc-tr	3	2026-09-05T20:37:51.168830-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-tr/write-compressor/otrc-tr/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-tr-r3-1788656756753
di__b4k__trc-ss	blind-maze-explorer-5x5__trc-ss__r2	blind-maze-explorer-5x5	trc-ss	2	2026-09-05T15:57:55.687551-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/blind-maze-explorer-5x5/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	blind-maze-explorer-algorithm__trc-ss__r2	blind-maze-explorer-algorithm	trc-ss	2	2026-09-05T15:19:30.984915-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/blind-maze-explorer-algorithm/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	cartpole-rl-training__trc-ss__r2	cartpole-rl-training	trc-ss	2	2026-09-05T15:58:26.082852-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/cartpole-rl-training/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	count-dataset-tokens__trc-ss__r2	count-dataset-tokens	trc-ss	2	2026-09-05T14:57:47.302278-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/count-dataset-tokens/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	crack-7z-hash.hard__trc-ss__r2	crack-7z-hash.hard	trc-ss	2	2026-09-05T15:37:44.566674-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/crack-7z-hash.hard/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	csv-to-parquet__trc-ss__r2	csv-to-parquet	trc-ss	2	2026-09-05T15:13:21.721190-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/csv-to-parquet/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	decommissioning-service-with-sensitive-data__trc-ss__r2	decommissioning-service-with-sensitive-data	trc-ss	2	2026-09-05T15:56:54.715269-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/decommissioning-service-with-sensitive-data/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	download-youtube__trc-ss__r2	download-youtube	trc-ss	2	2026-09-05T15:44:07.574311-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/download-youtube/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	eval-mteb__trc-ss__r2	eval-mteb	trc-ss	2	2026-09-05T15:09:28.018137-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/eval-mteb/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	eval-mteb.hard__trc-ss__r2	eval-mteb.hard	trc-ss	2	2026-09-05T15:53:49.058232-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/eval-mteb.hard/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	extract-moves-from-video__trc-ss__r2	extract-moves-from-video	trc-ss	2	2026-09-05T15:20:06.283282-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/extract-moves-from-video/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	fibonacci-server__trc-ss__r2	fibonacci-server	trc-ss	2	2026-09-05T15:03:54.138863-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/fibonacci-server/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	fix-git__trc-ss__r2	fix-git	trc-ss	2	2026-09-05T15:34:31.926178-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/fix-git/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	fix-pandas-version__trc-ss__r2	fix-pandas-version	trc-ss	2	2026-09-05T15:12:56.001499-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/fix-pandas-version/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	fix-permissions__trc-ss__r2	fix-permissions	trc-ss	2	2026-09-05T15:02:30.398194-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/fix-permissions/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	git-workflow-hack__trc-ss__r2	git-workflow-hack	trc-ss	2	2026-09-05T15:31:19.800866-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/git-workflow-hack/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	gpt2-codegolf__trc-ss__r2	gpt2-codegolf	trc-ss	2	2026-09-05T15:06:32.254388-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/gpt2-codegolf/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	heterogeneous-dates__trc-ss__r2	heterogeneous-dates	trc-ss	2	2026-09-05T15:59:54.734079-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/heterogeneous-dates/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	hf-model-inference__trc-ss__r2	hf-model-inference	trc-ss	2	2026-09-05T15:09:38.608492-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/hf-model-inference/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	incompatible-python-fasttext__trc-ss__r2	incompatible-python-fasttext	trc-ss	2	2026-09-05T14:56:38.771876-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/incompatible-python-fasttext/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	intrusion-detection__trc-ss__r2	intrusion-detection	trc-ss	2	2026-09-05T15:27:58.773138-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/intrusion-detection/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	modernize-fortran-build__trc-ss__r2	modernize-fortran-build	trc-ss	2	2026-09-05T15:19:06.469188-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/modernize-fortran-build/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	new-encrypt-command__trc-ss__r2	new-encrypt-command	trc-ss	2	2026-09-05T15:26:30.147276-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/new-encrypt-command/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	password-recovery__trc-ss__r2	password-recovery	trc-ss	2	2026-09-05T15:36:05.611738-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/password-recovery/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	path-tracing-reverse__trc-ss__r2	path-tracing-reverse	trc-ss	2	2026-09-05T14:57:30.995312-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/path-tracing-reverse/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	processing-pipeline__trc-ss__r2	processing-pipeline	trc-ss	2	2026-09-05T15:18:42.434110-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/processing-pipeline/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	prove-plus-comm__trc-ss__r2	prove-plus-comm	trc-ss	2	2026-09-05T14:56:38.776334-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/prove-plus-comm/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	pytorch-model-cli.hard__trc-ss__r2	pytorch-model-cli.hard	trc-ss	2	2026-09-05T14:58:09.954986-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/pytorch-model-cli.hard/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	qemu-alpine-ssh__trc-ss__r2	qemu-alpine-ssh	trc-ss	2	2026-09-05T15:08:13.984728-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/qemu-alpine-ssh/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	qemu-startup__trc-ss__r2	qemu-startup	trc-ss	2	2026-09-05T15:42:31.472946-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/qemu-startup/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	raman-fitting.easy__trc-ss__r2	raman-fitting.easy	trc-ss	2	2026-09-05T14:56:38.767608-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/raman-fitting.easy/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	sanitize-git-repo__trc-ss__r2	sanitize-git-repo	trc-ss	2	2026-09-05T15:13:04.079538-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/sanitize-git-repo/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	sanitize-git-repo.hard__trc-ss__r2	sanitize-git-repo.hard	trc-ss	2	2026-09-05T15:50:31.845788-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/sanitize-git-repo.hard/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	solana-data__trc-ss__r2	solana-data	trc-ss	2	2026-09-05T15:03:04.235367-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/solana-data/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	sqlite-with-gcov__trc-ss__r2	sqlite-with-gcov	trc-ss	2	2026-09-05T15:03:06.012282-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/sqlite-with-gcov/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	super-benchmark-upet__trc-ss__r2	super-benchmark-upet	trc-ss	2	2026-09-05T15:20:17.677880-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/super-benchmark-upet/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	swe-bench-astropy-2__trc-ss__r2	swe-bench-astropy-2	trc-ss	2	2026-09-05T15:41:20.734928-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/swe-bench-astropy-2/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	swe-bench-fsspec__trc-ss__r2	swe-bench-fsspec	trc-ss	2	2026-09-05T15:13:47.883440-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/swe-bench-fsspec/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	tmux-advanced-workflow__trc-ss__r2	tmux-advanced-workflow	trc-ss	2	2026-09-05T14:56:38.721004-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/tmux-advanced-workflow/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	write-compressor__trc-ss__r2	write-compressor	trc-ss	2	2026-09-05T15:34:55.414091-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/write-compressor/trc-ss/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r2-1788638197266
di__b4k__trc-ss	blind-maze-explorer-5x5__trc-ss__r3	blind-maze-explorer-5x5	trc-ss	3	2026-09-05T17:47:34.765594-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/blind-maze-explorer-5x5/trc-ss/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r3-1788644357175
di__b4k__trc-ss	blind-maze-explorer-algorithm__trc-ss__r3	blind-maze-explorer-algorithm	trc-ss	3	2026-09-05T17:03:49.387873-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/blind-maze-explorer-algorithm/trc-ss/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r3-1788644357175
di__b4k__trc-ss	cartpole-rl-training__trc-ss__r3	cartpole-rl-training	trc-ss	3	2026-09-05T17:50:23.288322-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/cartpole-rl-training/trc-ss/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r3-1788644357175
di__b4k__trc-ss	count-dataset-tokens__trc-ss__r3	count-dataset-tokens	trc-ss	3	2026-09-05T16:40:31.246285-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/count-dataset-tokens/trc-ss/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r3-1788644357175
di__b4k__trc-ss	crack-7z-hash.hard__trc-ss__r3	crack-7z-hash.hard	trc-ss	3	2026-09-05T17:26:51.129882-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/crack-7z-hash.hard/trc-ss/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r3-1788644357175
di__b4k__trc-ss	csv-to-parquet__trc-ss__r3	csv-to-parquet	trc-ss	3	2026-09-05T16:57:27.774262-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/csv-to-parquet/trc-ss/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r3-1788644357175
di__b4k__trc-ss	decommissioning-service-with-sensitive-data__trc-ss__r3	decommissioning-service-with-sensitive-data	trc-ss	3	2026-09-05T17:46:00.304831-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/decommissioning-service-with-sensitive-data/trc-ss/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r3-1788644357175
di__b4k__trc-ss	download-youtube__trc-ss__r3	download-youtube	trc-ss	3	2026-09-05T17:33:13.335118-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/download-youtube/trc-ss/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r3-1788644357175
di__b4k__trc-ss	eval-mteb__trc-ss__r3	eval-mteb	trc-ss	3	2026-09-05T16:52:54.798508-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/eval-mteb/trc-ss/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r3-1788644357175
di__b4k__trc-ss	eval-mteb.hard__trc-ss__r3	eval-mteb.hard	trc-ss	3	2026-09-05T17:42:33.367426-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/eval-mteb.hard/trc-ss/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r3-1788644357175
di__b4k__trc-ss	extract-moves-from-video__trc-ss__r3	extract-moves-from-video	trc-ss	3	2026-09-05T17:05:14.956714-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/extract-moves-from-video/trc-ss/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r3-1788644357175
di__b4k__trc-ss	fibonacci-server__trc-ss__r3	fibonacci-server	trc-ss	3	2026-09-05T16:50:07.837151-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/fibonacci-server/trc-ss/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r3-1788644357175
di__b4k__trc-ss	fix-git__trc-ss__r3	fix-git	trc-ss	3	2026-09-05T17:23:16.642482-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/fix-git/trc-ss/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-trc-ss-r3-1788644357175
