task_name,primitive,token_budget,run_num,repo,resolved,exit_status,patch_generated,failure_mode,step_count,total_tokens_consumed,total_prompt_tokens,total_completion_tokens,latency_e2e_s,latency_llm_s,mean_step_latency_s,compression_events,mean_compression_ratio,summarization_prompt_tokens,summarization_latency_s,trc_fallback_events,online_trc_clears,ablation,depth
django__django-12273,FC,999999999,1,django__django,False,Submitted,True,submitted_unresolved,8,48398,47082,1316,42.44,36.164,4.521,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-11299,TRC+SS,20000,2,django__django,False,Submitted,True,submitted_unresolved,8,63075,61255,1820,61.03,51.268,6.408,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-12273,SU-full,20000,1,django__django,False,Submitted,True,submitted_unresolved,8,45952,44289,1663,60.13,46.914,5.864,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-13012,TR,20000,1,django__django,False,Submitted,True,submitted_unresolved,6,18406,17641,765,27.12,21.624,3.604,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-13012,FC,999999999,2,django__django,False,Submitted,True,submitted_unresolved,8,32567,31441,1126,37.24,31.337,3.917,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-13012,TR,20000,2,django__django,False,Submitted,True,submitted_unresolved,9,30691,29385,1306,45.36,35.804,3.978,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-13012,SU-full,20000,1,django__django,False,Submitted,True,submitted_unresolved,5,16411,15546,865,29.28,23.759,4.752,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-11299,TRC+SS,20000,1,django__django,False,Submitted,True,submitted_unresolved,19,105870,102898,2972,97.95,81.656,4.298,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-13012,FC,999999999,1,django__django,False,Submitted,True,submitted_unresolved,16,93036,90735,2301,68.45,62.133,3.883,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-13012,TRC+SS,20000,1,django__django,False,Submitted,True,submitted_unresolved,8,28312,27229,1083,34.89,29.203,3.65,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-13012,SU-full,20000,2,django__django,False,Submitted,True,submitted_unresolved,14,56635,53723,2912,96.97,86.102,6.15,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-13012,TRC+SS,20000,2,django__django,False,Submitted,True,submitted_unresolved,16,64519,61689,2830,97.27,83.417,5.214,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-13964,TR,20000,2,django__django,False,Submitted,True,submitted_unresolved,13,97099,94890,2209,74.37,68.066,5.236,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-13964,FC,999999999,2,django__django,False,Submitted,True,submitted_unresolved,14,113406,110650,2756,99.26,85.925,6.137,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-13964,FC,999999999,1,django__django,False,Submitted,True,submitted_unresolved,17,169780,164498,5282,172.34,165.974,9.763,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-13964,SU-full,20000,2,django__django,False,Submitted,True,submitted_unresolved,25,229988,225805,4183,153.9,146.401,5.856,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-13964,TRC+SS,20000,2,django__django,False,Submitted,True,submitted_unresolved,8,41675,40305,1370,198.94,50.861,7.266,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-11299,SU-full,20000,1,django__django,False,Submitted,True,submitted_unresolved,31,339140,329023,10117,427.19,302.78,9.767,1,0.10932944606413994,18956,8.738,0,0,qwen3-30b-a3b-fp16,0.5
django__django-14580,SU-full,20000,1,django__django,False,Submitted,True,submitted_unresolved,6,27883,26925,958,44.76,39.147,6.524,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-13964,SU-full,20000,1,django__django,False,Submitted,True,submitted_unresolved,30,388284,379966,8318,388.75,281.635,9.388,1,0.09566963848339374,19870,11.842,0,0,qwen3-30b-a3b-fp16,0.5
django__django-12273,TR,20000,2,django__django,False,LimitsExceeded,False,limits_exceeded,125,1745665,1731974,13691,503.42,477.258,3.818,1,0.45292887029288703,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-14580,TR,20000,2,django__django,False,Submitted,True,submitted_unresolved,21,134346,130897,3449,144.15,130.847,6.231,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-11299,TR,20000,1,django__django,False,LimitsExceeded,False,limits_exceeded,125,1578055,1562489,15566,550.95,532.701,4.262,1,0.4945273631840796,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-14580,TRC+SS,20000,2,django__django,False,Submitted,True,submitted_unresolved,7,33435,32329,1106,51.42,45.803,6.543,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-14915,FC,999999999,1,django__django,False,Submitted,False,silent_crash,5,10542,9877,665,40.44,28.68,5.736,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-14915,FC,999999999,2,django__django,False,Submitted,False,silent_crash,5,11090,10243,847,44.05,31.718,6.344,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-14915,TR,20000,2,django__django,False,Submitted,False,silent_crash,4,8496,7803,693,41.54,28.417,7.104,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-11292,TR,20000,1,django__django,False,LimitsExceeded,False,limits_exceeded,125,1650014,1636461,13553,638.15,501.75,4.046,10,0.466005024380287,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-14915,TR,20000,1,django__django,False,Submitted,False,silent_crash,6,14981,14000,981,50.46,35.148,5.858,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-14915,TRC+SS,20000,1,django__django,False,Submitted,False,silent_crash,3,5924,5458,466,26.17,16.884,5.628,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-14915,TRC+SS,20000,2,django__django,False,Submitted,False,silent_crash,3,5916,5447,469,26.17,16.886,5.629,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-14915,SU-full,20000,2,django__django,False,Submitted,False,silent_crash,7,17505,16449,1056,52.18,46.203,6.6,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-11299,FC,999999999,1,django__django,False,LimitsExceeded,False,limits_exceeded,125,1988843,1970365,18478,694.15,662.781,5.302,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-14999,FC,999999999,1,django__django,False,Submitted,True,submitted_unresolved,8,35243,34244,999,60.08,54.334,6.792,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-14915,SU-full,20000,1,django__django,False,Submitted,True,submitted_unresolved,10,27205,25367,1838,107.88,92.666,9.267,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-14999,TR,20000,2,django__django,False,Submitted,True,submitted_unresolved,6,18024,17279,745,40.0,34.326,5.721,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-11299,TR,20000,2,django__django,False,LimitsExceeded,False,limits_exceeded,125,1554730,1534988,19742,737.63,715.553,5.724,1,0.49421273198962284,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-14999,SU-full,20000,2,django__django,False,Submitted,True,submitted_unresolved,7,22659,21927,732,39.34,33.778,4.825,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-14580,FC,999999999,1,django__django,False,LimitsExceeded,False,limits_exceeded,125,1485959,1472917,13042,553.58,532.681,4.261,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-12273,TRC+SS,20000,1,django__django,False,Submitted,False,silent_crash,65,803319,783876,19443,757.1,675.212,10.388,2,0.48555702132616085,19727,23.989,0,0,qwen3-30b-a3b-fp16,0.5
django__django-14999,TRC+SS,20000,2,django__django,False,Submitted,True,submitted_unresolved,7,23447,22655,792,48.02,42.318,6.045,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-14999,SU-full,20000,1,django__django,False,Submitted,True,submitted_unresolved,13,62873,61197,1676,87.29,81.489,6.268,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-17087,FC,999999999,1,django__django,False,Submitted,True,submitted_unresolved,6,36493,35570,923,49.01,43.496,7.249,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-14999,TRC+SS,20000,1,django__django,False,Submitted,True,submitted_unresolved,10,46167,44942,1225,64.15,58.259,5.826,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-17087,TR,20000,1,django__django,False,Submitted,True,submitted_unresolved,8,50360,49157,1203,59.89,53.631,6.704,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-17087,TRC+SS,20000,1,django__django,False,Submitted,False,silent_crash,6,36610,35741,869,46.06,40.141,6.69,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-17087,SU-full,20000,2,django__django,False,Submitted,False,silent_crash,6,28085,27012,1073,51.98,46.002,7.667,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-14999,FC,999999999,2,django__django,False,ContextWindowExceededError,False,silent_crash,32,473226,469228,3998,204.39,194.598,6.277,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-10297,FC,999999999,1,scikit-learn__scikit-learn,False,Submitted,False,silent_crash,7,30160,29177,983,56.17,47.534,6.791,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-11299,SU-full,20000,2,django__django,False,Submitted,True,submitted_unresolved,119,1322667,1301807,20860,921.24,752.042,6.32,1,0.11224137079650387,19119,9.346,0,0,qwen3-30b-a3b-fp16,0.5
django__django-14580,FC,999999999,2,django__django,False,ContextWindowExceededError,False,silent_crash,100,1892342,1877212,15130,667.59,643.392,6.499,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-10297,TR,20000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,6,19396,18545,851,46.75,40.505,6.751,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-17087,TRC+SS,20000,2,django__django,False,Submitted,True,submitted_unresolved,9,70752,67589,3163,133.27,127.389,14.154,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-10297,SU-full,20000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,6,20489,19520,969,38.64,32.85,5.475,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-14580,SU-full,20000,2,django__django,False,Submitted,True,submitted_unresolved,38,304819,296100,8719,493.87,358.35,9.43,1,0.09466898090751302,19397,13.776,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-10297,SU-full,20000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,9,27598,26121,1477,58.99,52.273,5.808,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-10908,FC,999999999,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,5,17927,17228,699,35.59,30.158,6.032,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-10297,TRC+SS,20000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,10,36316,34556,1760,72.81,66.662,6.666,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-10908,FC,999999999,2,scikit-learn__scikit-learn,False,Submitted,False,silent_crash,8,37023,36081,942,47.32,41.535,5.192,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-17087,SU-full,20000,1,django__django,False,Submitted,True,submitted_unresolved,10,32824,31298,1526,244.04,72.964,8.107,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-10908,TR,20000,1,scikit-learn__scikit-learn,False,Submitted,False,silent_crash,8,33637,32657,980,46.05,40.456,5.057,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-10908,TR,20000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,8,28431,27241,1190,64.64,58.793,7.349,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-13964,TR,20000,1,django__django,False,LimitsExceeded,False,limits_exceeded,125,1754132,1730645,23487,961.46,939.473,7.516,1,0.49326332474737467,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-10908,SU-full,20000,1,scikit-learn__scikit-learn,False,Submitted,False,silent_crash,9,44324,43344,980,54.73,48.962,5.44,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-10908,SU-full,20000,2,scikit-learn__scikit-learn,False,Submitted,False,silent_crash,9,31597,30496,1101,59.45,53.881,5.987,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-10908,TRC+SS,20000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,10,46616,45425,1191,58.79,52.865,5.286,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-10908,TRC+SS,20000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,8,30520,29492,1028,50.12,44.134,5.517,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-11310,TR,20000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,9,23999,22701,1298,52.43,46.681,5.187,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-11310,SU-full,20000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,5,16093,15279,814,39.64,33.966,6.793,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-11310,TR,20000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,10,47943,46670,1273,54.97,49.152,4.915,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-11310,SU-full,20000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,8,26584,25366,1218,51.72,45.889,5.736,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-11310,FC,999999999,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,14,64284,62413,1871,88.13,69.566,4.969,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-10297,TRC+SS,20000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,6,12182,11493,689,203.61,28.373,5.675,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-11578,FC,999999999,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,3,11844,11366,478,37.4,23.904,7.968,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-11578,TR,20000,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,4,18238,17682,556,34.68,29.309,7.327,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-11310,TRC+SS,20000,2,scikit-learn__scikit-learn,False,Submitted,False,silent_crash,9,31183,30000,1183,60.57,54.378,6.042,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-11578,SU-full,20000,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,3,11774,11336,438,22.51,17.344,5.781,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-11578,FC,999999999,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,7,29019,27954,1065,75.96,51.457,7.351,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-11578,SU-full,20000,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,4,16265,15725,540,30.83,25.475,6.369,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-11310,TRC+SS,20000,1,scikit-learn__scikit-learn,False,Submitted,False,silent_crash,13,89594,87608,1986,108.63,91.066,7.005,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-11578,TR,20000,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,9,35793,34690,1103,61.48,54.721,6.08,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-11578,TRC+SS,20000,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,4,16345,15776,569,32.08,26.722,6.68,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-13328,FC,999999999,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,4,13947,13252,695,39.24,33.805,8.451,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-13328,SU-full,20000,1,scikit-learn__scikit-learn,False,Submitted,False,silent_crash,3,9328,8870,458,29.83,24.632,8.211,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-13328,SU-full,20000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,5,17279,16321,958,50.42,45.043,9.009,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-13328,FC,999999999,2,scikit-learn__scikit-learn,False,Submitted,False,silent_crash,7,32885,31830,1055,76.32,52.287,7.47,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-13328,TR,20000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,9,29393,28291,1102,67.1,55.514,6.939,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-11578,TRC+SS,20000,1,scikit-learn__scikit-learn,False,Submitted,False,silent_crash,15,83104,80831,2273,111.28,104.688,6.979,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-13328,TRC+SS,20000,1,scikit-learn__scikit-learn,False,Submitted,False,silent_crash,5,16718,15858,860,43.35,37.724,7.545,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-13328,TR,20000,1,scikit-learn__scikit-learn,False,Submitted,False,silent_crash,7,35493,34153,1340,98.93,68.21,9.744,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-13328,TRC+SS,20000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,4,12807,12259,548,34.54,29.076,7.269,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-13779,TR,20000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,6,26573,25746,827,43.2,37.313,6.219,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-13779,FC,999999999,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,7,29944,29049,895,47.66,40.249,5.75,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-13779,TRC+SS,20000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,10,37400,36094,1306,58.89,53.06,5.306,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-13779,FC,999999999,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,15,92078,89608,2470,111.24,101.829,6.789,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-13779,TRC+SS,20000,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,10,56218,54650,1568,69.46,63.56,6.356,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-13779,SU-full,20000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,13,76589,75210,1379,86.29,61.407,4.724,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-14496,TR,20000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,4,9135,8678,457,28.42,22.99,5.747,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-14496,FC,999999999,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,5,16147,15503,644,38.6,33.037,6.607,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-14496,TR,20000,2,scikit-learn__scikit-learn,False,Submitted,False,silent_crash,4,9246,8752,494,27.68,21.872,5.468,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-14496,FC,999999999,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,6,23947,23150,797,39.79,34.307,5.718,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-14496,SU-full,20000,1,scikit-learn__scikit-learn,False,Submitted,False,silent_crash,5,11796,11210,586,39.39,34.034,6.807,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-14496,SU-full,20000,2,scikit-learn__scikit-learn,False,Submitted,False,silent_crash,6,23367,22683,684,42.16,36.488,6.081,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-14496,TRC+SS,20000,2,scikit-learn__scikit-learn,False,Submitted,False,silent_crash,5,20222,19539,683,39.7,34.038,6.808,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-14496,TRC+SS,20000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,6,23744,23006,738,44.6,38.976,6.496,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-13779,TR,20000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,8,42990,38794,4196,185.58,179.804,22.475,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-17087,TR,20000,2,django__django,False,LimitsExceeded,False,limits_exceeded,125,1745406,1729401,16005,724.73,705.75,5.646,2,0.49734424971254376,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-12273,TRC+SS,20000,2,django__django,False,,False,silent_crash,123,1900478,1884025,16453,1500.0,578.077,4.7,5,0.8562202117703434,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-15100,TR,20000,1,scikit-learn__scikit-learn,False,Submitted,False,silent_crash,5,19223,18566,657,31.25,25.729,5.146,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-15100,TR,20000,2,scikit-learn__scikit-learn,False,Submitted,False,silent_crash,5,19321,18599,722,32.04,26.632,5.326,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-15100,FC,999999999,1,scikit-learn__scikit-learn,False,Submitted,False,silent_crash,6,22216,21197,1019,46.37,40.582,6.764,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-15100,SU-full,20000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,6,21651,20921,730,28.33,22.793,3.799,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-15100,TRC+SS,20000,2,scikit-learn__scikit-learn,False,Submitted,False,silent_crash,4,12118,11517,601,23.97,18.076,4.519,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-15100,TRC+SS,20000,1,scikit-learn__scikit-learn,False,Submitted,False,silent_crash,5,17596,16844,752,28.28,22.861,4.572,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-15100,FC,999999999,2,scikit-learn__scikit-learn,False,Submitted,False,silent_crash,12,51446,49871,1575,61.01,54.697,4.558,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-13779,SU-full,20000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,13,59753,58441,1312,219.71,50.575,4.215,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-14580,TR,20000,1,django__django,False,LimitsExceeded,False,limits_exceeded,125,1728180,1699011,29169,1238.18,1211.565,9.693,3,0.48636073409041586,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-15100,SU-full,20000,1,scikit-learn__scikit-learn,False,Submitted,False,silent_crash,12,82115,79986,2129,96.96,70.817,5.901,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-25747,TR,20000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,9,41241,39269,1972,72.66,66.817,7.424,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-14999,TR,20000,1,django__django,False,LimitsExceeded,False,limits_exceeded,125,1642935,1620379,22556,977.6,958.425,7.667,5,0.4760282829327239,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-26323,FC,999999999,1,scikit-learn__scikit-learn,False,Submitted,False,silent_crash,6,37467,36432,1035,73.61,38.758,6.46,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-26323,TR,20000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,6,26286,25580,706,30.72,25.3,4.217,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-17087,FC,999999999,2,django__django,False,ContextWindowExceededError,False,silent_crash,94,1437129,1415185,21944,919.07,902.247,9.702,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-25747,FC,999999999,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,24,188837,184887,3950,141.55,133.639,5.568,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-13964,TRC+SS,20000,1,django__django,False,,False,silent_crash,99,1482380,1465476,16904,1500.0,686.564,6.935,1,0.7190336822263009,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-26323,TR,20000,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,4,17360,16805,555,20.41,15.023,3.756,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-26323,TRC+SS,20000,1,scikit-learn__scikit-learn,False,Submitted,False,silent_crash,4,12379,11753,626,23.25,17.621,4.405,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
scikit-learn__scikit-learn-26323,FC,999999999,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,9,55629,54307,1322,89.46,47.768,5.308,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
