benchmark	section	cohort_model_path	cell	key	task	condition	run	primitive	budget_tokens	depth	rerun_reason	rerun_priority	summary_marker_errors	exit_status	resolved	started_at_CDT	source_run_dir	source_trial_dir	harbor_job
terminalbench	main	glm47flash	d05__b3k__su-partial	write-compressor__summarization-partial__r1	write-compressor	summarization-partial	1	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T15:37:43.283062-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/write-compressor/summarization-partial/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r1-1788723981586/write-compressor__3bBubok	glm47flash-summarization-partial-r1-1788723981586
terminalbench	main	glm47flash	d05__b3k__su-partial	blind-maze-explorer-5x5__summarization-partial__r2	blind-maze-explorer-5x5	summarization-partial	2	summarization_partial	3000	0.5	summary_related_response	probable	0	CancelledError	False	2026-09-06T17:43:03.536778-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/blind-maze-explorer-5x5/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/blind-maze-explorer-5x5__KzA6bCV	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	blind-maze-explorer-algorithm__summarization-partial__r2	blind-maze-explorer-algorithm	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T17:01:14.575827-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/blind-maze-explorer-algorithm/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/blind-maze-explorer-algorithm__AgpR4hT	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	cartpole-rl-training__summarization-partial__r2	cartpole-rl-training	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T17:45:24.053084-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/cartpole-rl-training/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/cartpole-rl-training__jsj5yHw	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	count-dataset-tokens__summarization-partial__r2	count-dataset-tokens	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T16:33:07.738363-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/count-dataset-tokens/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/count-dataset-tokens__5jme3a2	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	crack-7z-hash.hard__summarization-partial__r2	crack-7z-hash.hard	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T17:23:02.165969-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/crack-7z-hash.hard/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/crack-7z-hash.hard__SKKgpXi	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	csv-to-parquet__summarization-partial__r2	csv-to-parquet	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T16:53:58.318487-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/csv-to-parquet/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/csv-to-parquet__GTwPKzo	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	download-youtube__summarization-partial__r2	download-youtube	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T17:29:25.182444-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/download-youtube/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/download-youtube__YyvcXVf	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	eval-mteb__summarization-partial__r2	eval-mteb	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T16:43:34.550410-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/eval-mteb/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/eval-mteb__PsRhJzQ	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	eval-mteb.hard__summarization-partial__r2	eval-mteb.hard	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T17:37:51.468640-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/eval-mteb.hard/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/eval-mteb.hard__kRVTSEL	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	extract-moves-from-video__summarization-partial__r2	extract-moves-from-video	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T17:06:05.019040-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/extract-moves-from-video/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/extract-moves-from-video__z4xzcHP	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	fibonacci-server__summarization-partial__r2	fibonacci-server	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T16:40:22.106945-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/fibonacci-server/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/fibonacci-server__4mRk2nA	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	fix-git__summarization-partial__r2	fix-git	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T17:16:39.056037-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/fix-git/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/fix-git__THWRf46	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	fix-pandas-version__summarization-partial__r2	fix-pandas-version	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T16:49:56.385644-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/fix-pandas-version/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/fix-pandas-version__rAW87vE	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	git-workflow-hack__summarization-partial__r2	git-workflow-hack	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T17:14:31.760945-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/git-workflow-hack/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/git-workflow-hack__ktuKvPt	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	gpt2-codegolf__summarization-partial__r2	gpt2-codegolf	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T16:43:30.683307-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/gpt2-codegolf/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/gpt2-codegolf__PmNpfi7	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	heterogeneous-dates__summarization-partial__r2	heterogeneous-dates	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	Submitted	False	2026-09-06T17:51:48.200481-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/heterogeneous-dates/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/heterogeneous-dates__8ooHAxM	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	hf-model-inference__summarization-partial__r2	hf-model-inference	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T16:46:53.901209-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/hf-model-inference/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/hf-model-inference__CKQ8yGE	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	incompatible-python-fasttext__summarization-partial__r2	incompatible-python-fasttext	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T16:26:42.472375-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/incompatible-python-fasttext/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/incompatible-python-fasttext__uUmNtVw	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	intrusion-detection__summarization-partial__r2	intrusion-detection	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T17:13:56.410787-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/intrusion-detection/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/intrusion-detection__hohT4BV	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	password-recovery__summarization-partial__r2	password-recovery	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T17:21:00.491928-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/password-recovery/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/password-recovery__ffZXSoj	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	path-tracing-reverse__summarization-partial__r2	path-tracing-reverse	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T16:30:01.570024-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/path-tracing-reverse/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/path-tracing-reverse__99jpryp	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	processing-pipeline__summarization-partial__r2	processing-pipeline	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T16:59:40.229628-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/processing-pipeline/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/processing-pipeline__oCxrj68	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	prove-plus-comm__summarization-partial__r2	prove-plus-comm	summarization-partial	2	summarization_partial	3000	0.5	tb_erasure_possible	probable	0	Submitted	False	2026-09-06T16:26:42.476562-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/prove-plus-comm/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/prove-plus-comm__RdFt5rt	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	pytorch-model-cli.hard__summarization-partial__r2	pytorch-model-cli.hard	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T16:33:12.285145-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/pytorch-model-cli.hard/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/pytorch-model-cli.hard__EuAs9TW	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	qemu-alpine-ssh__summarization-partial__r2	qemu-alpine-ssh	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T16:43:32.665322-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/qemu-alpine-ssh/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/qemu-alpine-ssh__WZfFNsm	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	qemu-startup__summarization-partial__r2	qemu-startup	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	True	2026-09-06T17:27:24.560565-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/qemu-startup/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/qemu-startup__fABHS8z	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	raman-fitting.easy__summarization-partial__r2	raman-fitting.easy	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T16:26:42.467971-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/raman-fitting.easy/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/raman-fitting.easy__BBwWAVc	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	sanitize-git-repo__summarization-partial__r2	sanitize-git-repo	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T16:53:17.430542-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/sanitize-git-repo/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/sanitize-git-repo__cdmW2oE	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	sanitize-git-repo.hard__summarization-partial__r2	sanitize-git-repo.hard	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T17:35:48.637963-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/sanitize-git-repo.hard/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/sanitize-git-repo.hard__fmc7ar4	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	solana-data__summarization-partial__r2	solana-data	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T16:37:01.930111-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/solana-data/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/solana-data__uWSJB2q	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	sqlite-with-gcov__summarization-partial__r2	sqlite-with-gcov	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T16:37:05.657147-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/sqlite-with-gcov/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/sqlite-with-gcov__qHYa32T	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	super-benchmark-upet__summarization-partial__r2	super-benchmark-upet	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T17:12:30.093317-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/super-benchmark-upet/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/super-benchmark-upet__JhkcT9K	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	swe-bench-astropy-2__summarization-partial__r2	swe-bench-astropy-2	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T17:26:50.730213-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/swe-bench-astropy-2/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/swe-bench-astropy-2__zzfY9FX	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	swe-bench-fsspec__summarization-partial__r2	swe-bench-fsspec	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T16:56:15.462146-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/swe-bench-fsspec/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/swe-bench-fsspec__cW6yNpt	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	tmux-advanced-workflow__summarization-partial__r2	tmux-advanced-workflow	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T16:26:42.419959-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/tmux-advanced-workflow/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/tmux-advanced-workflow__viNx8No	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	write-compressor__summarization-partial__r2	write-compressor	summarization-partial	2	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T17:20:26.661261-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/write-compressor/summarization-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r2-1788730000899/write-compressor__k9QCWs3	glm47flash-summarization-partial-r2-1788730000899
terminalbench	main	glm47flash	d05__b3k__su-partial	blind-maze-explorer-5x5__summarization-partial__r3	blind-maze-explorer-5x5	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T19:24:38.632323-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/blind-maze-explorer-5x5/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/blind-maze-explorer-5x5__jYQGLB9	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	blind-maze-explorer-algorithm__summarization-partial__r3	blind-maze-explorer-algorithm	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T18:42:43.482821-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/blind-maze-explorer-algorithm/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/blind-maze-explorer-algorithm__SVGRuFB	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	cartpole-rl-training__summarization-partial__r3	cartpole-rl-training	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T19:26:45.881694-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/cartpole-rl-training/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/cartpole-rl-training__R9yrkdj	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	count-dataset-tokens__summarization-partial__r3	count-dataset-tokens	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T18:14:48.914595-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/count-dataset-tokens/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/count-dataset-tokens__FkqEaEE	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	crack-7z-hash.hard__summarization-partial__r3	crack-7z-hash.hard	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T19:04:36.358814-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/crack-7z-hash.hard/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/crack-7z-hash.hard__mfWQTxB	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	csv-to-parquet__summarization-partial__r3	csv-to-parquet	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T18:36:18.985924-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/csv-to-parquet/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/csv-to-parquet__ULJjiph	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	download-youtube__summarization-partial__r3	download-youtube	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T19:11:00.449455-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/download-youtube/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/download-youtube__udE3bGi	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	eval-mteb__summarization-partial__r3	eval-mteb	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	Submitted	True	2026-09-06T18:27:42.098375-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/eval-mteb/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/eval-mteb__YuKQb4B	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	eval-mteb.hard__summarization-partial__r3	eval-mteb.hard	summarization-partial	3	summarization_partial	3000	0.5	summary_related_response	probable	0	CancelledError	False	2026-09-06T19:19:06.089235-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/eval-mteb.hard/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/eval-mteb.hard__Fg7UBqp	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	extract-moves-from-video__summarization-partial__r3	extract-moves-from-video	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T18:43:21.763455-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/extract-moves-from-video/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/extract-moves-from-video__Xxz9hv5	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	fibonacci-server__summarization-partial__r3	fibonacci-server	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T18:22:12.439736-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/fibonacci-server/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/fibonacci-server__PMUfaup	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	fix-git__summarization-partial__r3	fix-git	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T18:58:12.676356-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/fix-git/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/fix-git__d2hxv2m	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	fix-pandas-version__summarization-partial__r3	fix-pandas-version	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T18:31:39.722103-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/fix-pandas-version/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/fix-pandas-version__6KKjaF3	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	git-workflow-hack__summarization-partial__r3	git-workflow-hack	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T18:55:43.690047-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/git-workflow-hack/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/git-workflow-hack__jG2htxh	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	gpt2-codegolf__summarization-partial__r3	gpt2-codegolf	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-06T18:25:13.799912-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/gpt2-codegolf/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/gpt2-codegolf__52Z9nvS	glm47flash-summarization-partial-r3-1788736098714
terminalbench	main	glm47flash	d05__b3k__su-partial	heterogeneous-dates__summarization-partial__r3	heterogeneous-dates	summarization-partial	3	summarization_partial	3000	0.5	summary_failure_accounting	priority	0	Submitted	True	2026-09-06T19:30:11.663037-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/heterogeneous-dates/summarization-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-partial-r3-1788736098714/heterogeneous-dates__hZNB2fU	glm47flash-summarization-partial-r3-1788736098714
