benchmark,section,cohort_model_path,cell,model,primitive,budget_tokens,depth,task,condition,run,rerun_priority,rerun_reason,summary_marker_errors,summary_failure_lower_bound,trajectory,error_response_details
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,sqlite-with-gcov,summarization,run_1,priority,summary_failure_accounting,0,89,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/sqlite-with-gcov/summarization/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01106.txt
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,sqlite-with-gcov,summarization,run_2,probable,summary_related_response,0,0,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/sqlite-with-gcov/summarization/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01107.txt
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,sqlite-with-gcov,summarization,run_3,priority,summary_failure_accounting,0,122,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/sqlite-with-gcov/summarization/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01108.txt
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,super-benchmark-upet,summarization,run_2,probable,summary_related_response,0,0,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/super-benchmark-upet/summarization/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01109.txt
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,super-benchmark-upet,summarization,run_3,probable,summary_related_response,0,0,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/super-benchmark-upet/summarization/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01110.txt
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,swe-bench-astropy-2,summarization,run_1,probable,summary_related_response,0,0,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/swe-bench-astropy-2/summarization/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01111.txt
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,swe-bench-astropy-2,summarization,run_2,priority,summary_marker_error,1,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/swe-bench-astropy-2/summarization/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01112.txt
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,swe-bench-fsspec,summarization,run_3,priority,summary_failure_accounting,0,19,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/swe-bench-fsspec/summarization/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01113.txt
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,tmux-advanced-workflow,summarization,run_3,priority,summary_failure_accounting,0,48,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/tmux-advanced-workflow/summarization/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01114.txt
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,write-compressor,summarization,run_1,probable,summary_related_response,0,0,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/write-compressor/summarization/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01115.txt
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,write-compressor,summarization,run_2,probable,summary_related_response,0,0,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/write-compressor/summarization/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01116.txt
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,write-compressor,summarization,run_3,probable,summary_related_response,0,0,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/write-compressor/summarization/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01117.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,blind-maze-explorer-5x5,summarization-partial,run_1,probable,summary_related_response,0,0,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/blind-maze-explorer-5x5/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01118.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,blind-maze-explorer-5x5,summarization-partial,run_2,probable,summary_related_response,0,0,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/blind-maze-explorer-5x5/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01119.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,blind-maze-explorer-5x5,summarization-partial,run_3,priority,summary_failure_accounting,0,8,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/blind-maze-explorer-5x5/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01120.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,blind-maze-explorer-algorithm,summarization-partial,run_1,priority,summary_failure_accounting,0,19,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/blind-maze-explorer-algorithm/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01121.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,blind-maze-explorer-algorithm,summarization-partial,run_2,priority,summary_failure_accounting,0,39,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/blind-maze-explorer-algorithm/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01122.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,blind-maze-explorer-algorithm,summarization-partial,run_3,priority,summary_failure_accounting,0,5,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/blind-maze-explorer-algorithm/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01123.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,cartpole-rl-training,summarization-partial,run_1,priority,summary_failure_accounting,0,12,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/cartpole-rl-training/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01124.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,cartpole-rl-training,summarization-partial,run_2,priority,summary_failure_accounting,0,11,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/cartpole-rl-training/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01125.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,cartpole-rl-training,summarization-partial,run_3,priority,summary_failure_accounting,0,4,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/cartpole-rl-training/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01126.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,count-dataset-tokens,summarization-partial,run_1,priority,summary_failure_accounting,0,7,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/count-dataset-tokens/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01127.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,count-dataset-tokens,summarization-partial,run_2,priority,summary_failure_accounting,0,7,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/count-dataset-tokens/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01128.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,count-dataset-tokens,summarization-partial,run_3,priority,summary_failure_accounting,0,18,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/count-dataset-tokens/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01129.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,crack-7z-hash.hard,summarization-partial,run_1,priority,summary_failure_accounting,0,4,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/crack-7z-hash.hard/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01130.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,crack-7z-hash.hard,summarization-partial,run_2,priority,summary_failure_accounting,0,4,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/crack-7z-hash.hard/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01131.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,crack-7z-hash.hard,summarization-partial,run_3,priority,summary_failure_accounting,0,15,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/crack-7z-hash.hard/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01132.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,csv-to-parquet,summarization-partial,run_1,priority,summary_failure_accounting,0,9,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/csv-to-parquet/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01133.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,csv-to-parquet,summarization-partial,run_2,priority,summary_failure_accounting,0,6,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/csv-to-parquet/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01134.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,csv-to-parquet,summarization-partial,run_3,priority,summary_failure_accounting,0,11,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/csv-to-parquet/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01135.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,download-youtube,summarization-partial,run_1,priority,summary_failure_accounting,0,4,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/download-youtube/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01136.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,download-youtube,summarization-partial,run_2,priority,summary_failure_accounting,0,7,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/download-youtube/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01137.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,download-youtube,summarization-partial,run_3,priority,summary_failure_accounting,0,7,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/download-youtube/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01138.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,eval-mteb,summarization-partial,run_1,priority,summary_failure_accounting,0,2,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/eval-mteb/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01139.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,eval-mteb,summarization-partial,run_2,priority,summary_failure_accounting,0,21,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/eval-mteb/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01140.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,eval-mteb,summarization-partial,run_3,priority,summary_failure_accounting,0,9,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/eval-mteb/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01141.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,eval-mteb.hard,summarization-partial,run_2,priority,summary_failure_accounting,0,2,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/eval-mteb.hard/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01142.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,eval-mteb.hard,summarization-partial,run_3,probable,summary_related_response,0,0,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/eval-mteb.hard/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01143.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,extract-moves-from-video,summarization-partial,run_1,priority,summary_failure_accounting,0,5,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/extract-moves-from-video/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01144.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,extract-moves-from-video,summarization-partial,run_2,priority,summary_failure_accounting,0,4,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/extract-moves-from-video/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01145.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,extract-moves-from-video,summarization-partial,run_3,priority,summary_failure_accounting,0,4,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/extract-moves-from-video/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01146.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,fibonacci-server,summarization-partial,run_1,priority,summary_failure_accounting,0,9,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/fibonacci-server/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01147.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,fibonacci-server,summarization-partial,run_2,priority,summary_failure_accounting,0,23,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/fibonacci-server/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01148.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,fibonacci-server,summarization-partial,run_3,priority,summary_failure_accounting,0,5,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/fibonacci-server/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01149.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,fix-git,summarization-partial,run_1,priority,summary_failure_accounting,0,6,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/fix-git/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01150.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,fix-git,summarization-partial,run_2,priority,summary_failure_accounting,0,9,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/fix-git/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01151.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,fix-git,summarization-partial,run_3,priority,summary_failure_accounting,0,19,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/fix-git/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01152.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,fix-pandas-version,summarization-partial,run_1,priority,summary_failure_accounting,0,22,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/fix-pandas-version/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01153.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,fix-pandas-version,summarization-partial,run_2,priority,summary_failure_accounting,0,5,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/fix-pandas-version/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01154.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,fix-pandas-version,summarization-partial,run_3,priority,summary_failure_accounting,0,7,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/fix-pandas-version/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01155.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,git-workflow-hack,summarization-partial,run_1,priority,summary_failure_accounting,0,1,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/git-workflow-hack/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01156.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,git-workflow-hack,summarization-partial,run_2,priority,summary_failure_accounting,0,15,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/git-workflow-hack/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01157.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,git-workflow-hack,summarization-partial,run_3,priority,summary_failure_accounting,0,3,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/git-workflow-hack/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01158.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,gpt2-codegolf,summarization-partial,run_1,priority,summary_failure_accounting,0,5,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/gpt2-codegolf/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01159.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,gpt2-codegolf,summarization-partial,run_2,priority,summary_failure_accounting,0,4,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/gpt2-codegolf/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01160.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,gpt2-codegolf,summarization-partial,run_3,priority,summary_failure_accounting,0,5,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/gpt2-codegolf/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01161.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,heterogeneous-dates,summarization-partial,run_1,priority,summary_failure_accounting,0,9,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/heterogeneous-dates/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01162.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,heterogeneous-dates,summarization-partial,run_2,priority,summary_failure_accounting,0,4,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/heterogeneous-dates/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01163.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,heterogeneous-dates,summarization-partial,run_3,priority,summary_failure_accounting,0,2,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/heterogeneous-dates/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01164.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,hf-model-inference,summarization-partial,run_1,priority,summary_failure_accounting,0,16,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/hf-model-inference/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01165.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,hf-model-inference,summarization-partial,run_2,priority,summary_failure_accounting,0,6,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/hf-model-inference/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01166.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,hf-model-inference,summarization-partial,run_3,priority,summary_failure_accounting,0,2,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/hf-model-inference/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01167.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,incompatible-python-fasttext,summarization-partial,run_1,priority,summary_failure_accounting,0,35,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/incompatible-python-fasttext/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01168.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,incompatible-python-fasttext,summarization-partial,run_2,priority,summary_failure_accounting,0,4,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/incompatible-python-fasttext/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01169.txt
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,incompatible-python-fasttext,summarization-partial,run_3,priority,summary_failure_accounting,0,4,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/incompatible-python-fasttext/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/01170.txt
